,Yards Gained,Clock Stopped,1 seconds,2 seconds,3 seconds,4 seconds,5 seconds,6 seconds,7 seconds,8 seconds,9 seconds,10 seconds,11 seconds,12 seconds,13 seconds,14 seconds,15 seconds,16 seconds,17 seconds,18 seconds,19 seconds,20 seconds,21 seconds,22 seconds,23 seconds,24 seconds,25 seconds,26 seconds,27 seconds,28 seconds,29 seconds,30 seconds,31 seconds,32 seconds,33 seconds,34 seconds,35 seconds,36 seconds,37 seconds,38 seconds,39 seconds,40 seconds,41 seconds,42 seconds,43 seconds,44 seconds,45 seconds,46 seconds,47 seconds,48 seconds,49 seconds,50 seconds,51 seconds,52 seconds,53 seconds,54 seconds,55 seconds,56 seconds,57 seconds,58 seconds,59 seconds,60 seconds,61 seconds,62 seconds,63 seconds,64 seconds,65 seconds,66 seconds,67 seconds,68 seconds,69 seconds,70 seconds,71 seconds,72 seconds,73 seconds,74 seconds,75 seconds
35,17.0,0.0,0.011623148982629675,0.0025904205445255665,0.00307315714114886,0.0036237388280848104,0.004247042831246734,0.004947365795439956,0.005728211350321949,0.006592067944173746,0.00754018404842717,0.008572349097484583,0.009686689553611162,0.010879490179517934,0.012145050872677254,0.013475589190850068,0.014861197924855685,0.016289865727687425,0.017747566897666378,0.01921842398336826,0.02068494401340143,0.02212832597464376,0.023528833819486172,0.02486622595091248,0.026120229002546125,0.02727104098958577,0.02829984673524355,0.029189327031201473,0.02992414238892016,0.030491372554492635,0.030880894212956478,0.03108568146173546,0.03110201659405759,0.030929602357177566,0.03057157094939944,0.030034389375427017,0.02932766515575247,0.028463860545520636,0.027457927138794247,0.026326875821444773,0.02508929933724391,0.023764866144713626,0.02237380472015915,0.02093639701526917,0.019472498470057387,0.018001099925613273,0.016539944126026218,0.015105206421129447,0.01371124597083384,0.012370430397706245,0.011093033615151127,0.009887203630009833,0.008758994606340886,0.007712455471830859,0.006749765902242966,0.0058714096477007205,0.005076374848319021,0.00436237117728433,0.0037260542755944703,0.0031632489172670475,0.0026691635715566653,0.0022385904128885414,0.0018660862779370513,0.0015461315003829634,0.0012732648985690487,0.0010421943961945734,0.0008478837842893494,0.0006856169628262077,0.0005510416257448192,0.0004401947795888983,0.00034951272889593987,0.00027582824357030855,0.00021635757175186843,0.00016867980516654946,0.00013071087145377636,0.00010067414654291174,0.000306030835730553
36,18.0,1.0,0.015895433169549788,0.0033647296899157846,0.003951773998195431,0.004613277874102376,0.005353067576665198,0.006174068359825098,0.0070780844180390184,0.00806558066390204,0.009135475065127047,0.010284951095788475,0.011509300314351087,0.01280180508963863,0.014153670994291934,0.015554017336470438,0.016989932697829557,0.018446600216550646,0.019907494762182176,0.021354651193765894,0.022768999706266446,0.024130761011366297,0.025419890943949863,0.02661656121924183,0.027701660667211025,0.028657299503074107,0.02946729818893956,0.030117642295447722,0.030596885529239504,0.030896484744483588,0.031011053242110898,0.030938521864131374,0.030680201151817577,0.0302407419588413,0.029627996173261617,0.028852783375955537,0.027928573123908174,0.026871095891450536,0.02569789836133518,0.02442786060473523,0.02308069365032428,0.021676435997491028,0.020234966811343957,0.01877555193091729,0.017316436552191727,0.01587449567123045,0.014464950266796173,0.013101153950447086,0.011794451594714817,0.01055410843009974,0.009387305417944525,0.008299194466034665,0.007293005328885105,0.006370194860698342,0.0055306286664589255,0.0047727850950499695,0.004093971881234615,0.0034905464952205145,0.002958132311467576,0.002491823969248741,0.0020863766742731382,0.001736375598000106,0.0014363828945691548,0.001181061113733728,0.0009652728962992185,0.0007841577664420285,0.0006331875678705634,0.0005082026262546169,0.00040543106791468553,0.00032149390213442874,0.00025339850523986573,0.00019852305575629448,0.00015459428959607724,0.00011966069968671889,9.206302087216844e-05,7.040354019105521e-05,0.0002084573604086426
37,18.0,0.0,0.015752092403561173,0.0030926349143316767,0.0035947759956552715,0.004156594782190687,0.004781082304022469,0.005470631080968846,0.006226891723707655,0.007050629219833848,0.007941583671621177,0.008898340749754277,0.009918217459333717,0.01099716894218808,0.012129721930275117,0.013308940095035304,0.014526425894742734,0.015772362607589907,0.017035599068794927,0.018303778237446167,0.01956350915031535,0.02080058013655478,0.022000209441577157,0.023147327721053268,0.02422688530136291,0.02522417574467778,0.02612516618301819,0.026916824163309427,0.02758743042655032,0.02812686716162327,0.0285268718390988,0.028781247730470527,0.028886023618117374,0.02883955694353446,0.028642576649536955,0.02829816415474562,0.027811673154343963,0.027190591164272027,0.02644434781302263,0.025584076740065242,0.02462233949985948,0.02357282103024283,0.022450006979542914,0.02126885347679186,0.020044459776164647,0.01879175363496921,0.01752519833912547,0.016258529032907143,0.015004524515093487,0.013774819013608885,0.012579756730031755,0.011428290236573768,0.010327922187418515,0.009284688339424085,0.008303178617000473,0.007386591940383713,0.006536819787972381,0.005754552988885275,0.005039406034263116,0.004390053235552416,0.0038043713155104797,0.003279583456187951,0.002812400406414839,0.0023991549263976397,0.002035926576797742,0.0017186546049189344,0.001443237406831166,0.0012056177226862363,0.0010018533308869815,0.0008281735296548076,0.0006810221228714664,0.00055708795776932,0.0004533242972043494,0.00036695845510659186,0.0002954931896900215,0.00023670134660880304,0.0008542976403481672
38,19.0,1.0,0.03312774200978533,0.005883551865930023,0.006707588612896664,0.007604828604419286,0.008574496383244007,0.009614439963752858,0.010721006065147198,0.01188894371585808,0.01311134303101652,0.014379615334328244,0.01568351980651128,0.017011240506118686,0.01834951595789136,0.019683821593002082,0.02099860322917063,0.0222775575883285,0.023503953670235778,0.02466098674461109,0.025732154905518667,0.026701646657674494,0.027554726969767518,0.028278108710044825,0.028860296424300547,0.029291890046578284,0.029565837336964995,0.029677625575149913,0.029625405228662527,0.029410040859846887,0.029035087313528662,0.028506692101884834,0.027833427732305238,0.02702606036885491,0.02609726355017339,0.025061287596855997,0.02393359674495077,0.022730486884103063,0.021468697035862405,0.02016502738886683,0.018835975852744324,0.017497403768234276,0.016164239705645067,0.014850228301124702,0.013567728932617595,0.01232756683841929,0.011138937139307026,0.010009360237332343,0.008944685311738088,0.00794913717686907,0.007025400649093294,0.006174735808795573,0.005397117138090213,0.0046913894454204685,0.0040554337198198676,0.0034863365439692373,0.002980557382464055,0.0025340888924750837,0.0021426063209827317,0.0018016030020544527,0.0015065099011366545,0.0012527980307859288,0.0010360633521623308,0.0008520944567895761,0.0006969238803775646,0.000566864330069472,0.0004585314106820837,0.0003688546225835143,0.0002950784863944289,0.00023475564322261722,0.00018573370067498374,0.0001461374618120237,0.0001143480031523536,8.897987404143937e-05,6.885748637841527e-05,5.299156180360587e-05,0.00016183151659387995
39,19.0,0.0,0.018551702208458136,0.003593195256924229,0.004163600546789121,0.004798723966330912,0.0055011179172044546,0.006272556942036718,0.007113883422982838,0.008024857861144472,0.009004019500086856,0.010048563432674712,0.01115424047787135,0.012315285995666503,0.013524383396843365,0.01477266738597982,0.01604977095272131,0.017343918816997594,0.018642068475566598,0.019930098244542782,0.02119303981580134,0.022415350927589284,0.023581221883570147,0.024674907936121593,0.025681078073754082,0.02658516960645757,0.027373737201021264,0.028034784737109963,0.028558068567878236,0.0289353614844563,0.029160667883142533,0.02923038227234187,0.029143385263197374,0.028901073472449634,0.028507322221179354,0.027968382421702853,0.02729271548680645,0.026490772354442194,0.025574724691336814,0.024558157931726443,0.023455736955246276,0.02228285586847656,0.021055283512173117,0.019788815982004104,0.018498946661068993,0.017200563076050335,0.015907678381642754,0.014633203538457096,0.01338876437310832,0.012184565791740987,0.011029303551277181,0.009930122258245189,0.00889261673186914,0.007920872588819905,0.007017540916755327,0.006183941219552458,0.005420186438983343,0.004725323770008671,0.00409748516152475,0.003534041792991105,0.0030317573949543153,0.0025869359897233712,0.002195560418680187,0.0018534188486272196,0.0015562172694838505,0.00129967677400733,0.00107961511876431,0.0008920126837177467,0.0007330634625440924,0.0005992121212973212,0.0004871784597363371,0.000393970803131527,0.0003168899523613433,0.00025352533904288155,0.0002017449844187169,0.00015968076044015067,0.0005467320161666178
40,20.0,1.0,0.021643527857324377,0.004504970387885322,0.005263703657223111,0.006110765631752585,0.007048627021862708,0.008078265828057186,0.009198911840272536,0.010407812990506256,0.011700036338003053,0.013068316623423948,0.014502964802638518,0.015991847702374662,0.017520447911811066,0.019072010268309403,0.020627777896567612,0.022167316855612185,0.023668924222101873,0.025110110115261985,0.026468139998402473,0.02772061983459506,0.028846103581935956,0.029824700312397923,0.030638657108326195,0.03127289395263677,0.03171546813121923,0.03195794817887093,0.03199568101387423,0.03182794043767401,0.03145795037884891,0.03089278184201838,0.030143128163405142,0.02922296855221529,0.028149134705955148,0.026940799262948567,0.025618907788617418,0.024205577746077678,0.022723488416871773,0.021195285034371514,0.019643018565737247,0.01808763978858563,0.016548562766770747,0.015043308780563036,0.013587237469427693,0.012193367656332832,0.01087228627616077,0.009632140227777253,0.00847870296499842,0.0074155053402361615,0.006444018667134177,0.0055638771752823946,0.004773126946103212,0.004068488962243877,0.0034456249640838488,0.0028993962605801116,0.002424107355768701,0.0020137280982222006,0.0016620899211874374,0.0013630535155495505,0.0011106468866959318,0.0008991741328125968,0.000723296411775376,0.0005780874230453259,0.00045906632432834993,0.0003622113492247614,0.00028395752120013995,0.00022118180722452419,0.00017117886066775334,0.000131630206846034,0.00010056936288627139,7.634498893760444e-05,5.758376758502326e-05,4.3154324050775905e-05,3.213314709704651e-05,2.3773159671058863e-05,6.221623095514772e-05
41,20.0,0.0,0.017509444020334178,0.0032397132397555643,0.003733537490476311,0.004281836687096818,0.004886920989315483,0.005550551959577453,0.006273828806578903,0.007057075958052293,0.007899735609918739,0.008800269204005798,0.009756071969434912,0.010763404699529133,0.011817346807229345,0.012911774394163689,0.014039366575905654,0.01519164263149464,0.016359031701411564,0.01753097576700946,0.018696065537520346,0.019842207688316182,0.02095682068326471,0.022027055227044512,0.023040034284885824,0.02398310663189207,0.024844107103073276,0.02561161615348212,0.02627521104135294,0.026825700940507013,0.027255338582878708,0.027558001624905515,0.02772933780512865,0.027766869082973877,0.02767005127588895,0.02744028718872693,0.027080892792615385,0.02659701759305111,0.02599552186017917,0.025284814812239653,0.02447465908622637,0.023575947847196188,0.022600461640362002,0.021560612552536274,0.0204691834105184,0.01933906960713072,0.018183030728191274,0.017013458485671484,0.015842166583864836,0.014680207104726728,0.01353771684863081,0.012423795862608777,0.011346419183654866,0.010312381670166682,0.009327274734344915,0.008395492858908615,0.007520267010275639,0.0067037214652725385,0.005946950157618813,0.005250108422843458,0.004612515966620823,0.004032766985530678,0.0035088436092852726,0.003038229184162078,0.0026180183513169197,0.0022450213629774396,0.0019158605973846887,0.0016270577550963061,0.0013751107233572757,0.0011565595639044801,0.0009680414991068975,0.0008063351322821211,0.0006683944348744308,0.0005513732641542202,0.0004526413415869568,0.0003697927280575941,0.001467925818335547
42,21.0,1.0,0.015432407456885252,0.003429389174339355,0.004057328026944147,0.004768897910064636,0.005568657224983065,0.006460074150112793,0.007445246419017143,0.008524623490124027,0.009696743178039521,0.010957995987143712,0.01230243099806333,0.013721617085524884,0.015204572400662253,0.016737773381734655,0.01830525206426159,0.01988878720119658,0.021468190791321007,0.023021687221780496,0.02452637758074222,0.025958777048768866,0.02729540891518001,0.028513434973995444,0.029591299100891144,0.03050935892718787,0.031250479880589876,0.03180056655307878,0.032149008397711676,0.03228902007316575,0.03221786118658121,0.03193692549347582,0.03145169549871574,0.03077156452434837,0.029909534311330366,0.028881801754188308,0.027707253115104913,0.02640688776668354,0.0250031959831013,0.02351951643385808,0.021979398817761342,0.02040599557844147,0.018821504015420487,0.017246676558895113,0.015700412769426797,0.014199442037809207,0.012758101281217127,0.011388207428780883,0.01009902039906585,0.008897288783087265,0.007787367693902758,0.00677139630304846,0.005849521472970354,0.00502015357824348,0.004280241007705743,0.0036255508419354987,0.0030509446712366772,0.002550640313936925,0.002118452169688423,0.001748004964275074,0.0014329175952778606,0.0011669555783663244,0.0009441521533523067,0.0007588993941267663,0.0006060116575282715,0.00048076440425159905,0.00037891184819260904,0.00029668706986296645,0.00023078820362143482,0.00017835412048294863,0.00013693272174830629,0.00010444457484526382,7.914419836196895e-05,5.958086921264982e-05,4.456040574807307e-05,3.3108994375030676e-05,8.782384289895973e-05
43,21.0,0.0,0.010843872005548904,0.0023386574624390706,0.002762289559503901,0.0032443670405552932,0.003789212427268311,0.00440074413296012,0.0050823138174158206,0.005836534148299689,0.006665101653855497,0.007568620296363758,0.008546432216196165,0.009596462729342045,0.010715087045906457,0.011897026258387677,0.01313527988221802,0.014421101587667629,0.015744023730979495,0.017091934884314486,0.018451212812842843,0.019806913310824903,0.02114301306672317,0.02244270237951468,0.023688721208217245,0.024863729826584302,0.02595070339878619,0.026933338207193402,0.027796456153507232,0.028526393601434108,0.029111360687065657,0.029541757914010536,0.029810438160858932,0.029912904110078353,0.029847433477760976,0.029615127171430555,0.029219878494230134,0.028668264599276738,0.027969364423045984,0.027134510140299217,0.026176981647132114,0.025111655576227188,0.023954621790294173,0.022722781129627556,0.021433438386627923,0.020103904058261457,0.01875111743424085,0.017391302090491667,0.016039662973542312,0.014710132096880213,0.01341516754817762,0.012165608149921403,0.010970583841676596,0.009837479762814794,0.008771950194600975,0.007777977032838002,0.0068579663461290075,0.006012875846091226,0.005242365748287181,0.004544965510622556,0.003918249258086592,0.0033590132860582544,0.002863449818856334,0.0024273121229047012,0.002046067073069535,0.001715032289202112,0.001429495947588566,0.0011848182877528535,0.0009765146476489184,0.0008003205486840637,0.0006522399049250227,0.0005285778456951551,0.0004259599225060473,0.0003413396306406469,0.00027199622777707155,0.00021552479444897354,0.0007382672067628437
44,22.0,1.0,0.0033019782310039414,0.0010264820683335407,0.001302821389783746,0.0016399659694608304,0.0020473931007238284,0.0025350356927730418,0.0031130304280458047,0.0037913955626223926,0.004579639306697587,0.005486304352190989,0.0065184593908432405,0.007681154103624396,0.008976859721796258,0.010404922405737177,0.011961060856503815,0.013636942256642984,0.015419871361554316,0.017292625954883123,0.019233467710084107,0.021216350723921862,0.023211340785230905,0.02518524722584281,0.027102456605460512,0.028925944332761355,0.03061842757719241,0.03214361149093653,0.033467471815196104,0.03455951123829282,0.03539392503873462,0.03595061393078691,0.0362159886451775,0.03618352128478619,0.03585401222322948,0.03523555731073791,0.03434321726334677,0.03319840808544694,0.03182804697169861,0.030263501234581436,0.02853939751113066,0.026692354214538416,0.024759701650523214,0.022778251501916147,0.02078317091162618,0.01880700685127379,0.016878894734926875,0.01502397231682806,0.013263006805148692,0.011612230764091902,0.010083371551363074,0.008683850335996168,0.007417120524184306,0.006283111817367515,0.005278745051495615,0.004398484152570048,0.0036348945905851915,0.0029791821390863227,0.0024216910380362444,0.0019523463176006617,0.0015610306286076847,0.0012378910820394218,0.0009735760615164901,0.0007594055760296037,0.0005874813960794478,0.0004507449773004657,0.0003429920978356149,0.0002588533399873194,0.0001937491791327295,0.00014382765784803908,0.00010589156909879271,7.732088155876227e-05,5.5994922410596004e-05,4.0217672564790696e-05,2.86484847425994e-05,2.0239641427277633e-05,4.4786404864494145e-05
45,22.0,0.0,0.014819608548553156,0.002920637456816328,0.0033981767394511524,0.0039333349240256235,0.004529210933016871,0.005188368562365108,0.0059126986471116985,0.006703279437790331,0.0075602395567846425,0.008482628425191742,0.009468299429347266,0.010513811293945352,0.011614353112333275,0.012763698228237697,0.01395419165099232,0.015176774914440971,0.016421051267911546,0.0176753928403397,0.018927089984660972,0.020162541441553383,0.021367482323818465,0.02252724528843192,0.023627048711301224,0.024652304289854654,0.02558893534725476,0.02642369626760943,0.02714448300993816,0.02774062456929599,0.02820314559642456,0.028524991151276047,0.02870120572738616,0.028729060198654455,0.02860812214358832,0.028340267014412612,0.02792962974785773,0.027382498562521507,0.02670715475504437,0.025913664199014863,0.02501362788158712,0.02401990011271049,0.02294628395845133,0.021807213951607007,0.020617436210129902,0.019391695759053085,0.018144440137094264,0.01688954732512815,0.01564008472438927,0.014408104411615885,0.01320447828547211,0.012038775073164976,0.010919179563964043,0.009852452945414925,0.008843931795610604,0.007897562175135708,0.007015964395057361,0.00620052342777766,0.00545149957683333,0.004768153918180307,0.0041488831467765275,0.0035913587775262545,0.00309266612228154,0.002649439054762004,0.0022579872424792757,0.001914413230048484,0.0016147174660742225,0.0013548900453514978,0.0011309885643575601,0.0009392020421514768,0.0007759013282707672,0.0006376767974433095,0.0005213644167030296,0.00042406146711215786,0.00034313331673541114,0.0002762126833454337,0.0010193023716491556
46,23.0,1.0,0.012614063102652642,0.0029505660249166763,0.0035242390291270447,0.004180930170515417,0.004926381155586822,0.005765415951355664,0.006701635753027978,0.007737105746571035,0.008872046005196539,0.010104540691727712,0.01143028104442824,0.012842358233928153,0.014331121949602565,0.015884119400765173,0.01748612725025167,0.01911928584873479,0.020763341092313425,0.022395994441891,0.02399335634817007,0.025530492807162963,0.026982049356702176,0.02832293186406537,0.029529019293692116,0.030577880596143747,0.031449466181882824,0.032126744312935496,0.032596254241156974,0.032848551014492466,0.03287852142303227,0.03268555632219383,0.03227357122075769,0.03165087416177892,0.030829887123552946,0.029826733990464205,0.0286607141820463,0.027353685932796523,0.025929386717217895,0.024412720246152375,0.022829039762851888,0.02120345609115426,0.01956019618567384,0.017922034042545665,0.016309811050263412,0.01474205753293889,0.013234721713875519,0.011801006942286918,0.010451313079930191,0.009193273682037373,0.008031877205746163,0.00696965804394678,0.006006941745086314,0.005142128305260507,0.004371997816540851,0.0036920238902524716,0.00309668198268509,0.002579741856926332,0.0021345357421086453,0.0017541961368373604,0.0014318595050889504,0.001160834216576423,0.0009347329065989562,0.0007475709213830006,0.0005938336517675724,0.0004685163443953755,0.0003671404394183231,0.0002857506563266332,0.00022089698352356635,0.00016960547575584073,0.00012934137947029356,9.796763912128803e-05,7.370133090345288e-05,5.507006037908102e-05,4.0869874918247895e-05,3.0125800645208756e-05,7.753977578961457e-05
47,23.0,0.0,0.010942102341423931,0.002265342978459402,0.0026596611197311527,0.003106336752331105,0.003609114463012982,0.004171407977642663,0.00479617001339119,0.00548575442680161,0.006241774085762868,0.007064958582455844,0.007955016512830433,0.008910507533938086,0.009928729732059952,0.011005627954000646,0.012135728639271037,0.01331210631916957,0.014526386308298778,0.015768787206550283,0.017028205671497598,0.01829234454422929,0.019547883862640003,0.02078069263532567,0.021976077547957718,0.02311906311157852,0.024194696221776057,0.025188366761315806,0.026086134823022022,0.02687505442040189,0.02754348324158007,0.02808136811977957,0.028480496451649462,0.02873470478119261,0.028840037146986797,0.02879484750743666,0.028599842537802456,0.0282580632438999,0.027774806061034107,0.02715748629919834,0.02641544885488356,0.02555973294161562,0.024602799114006313,0.023558228009397664,0.02244040096332689,0.021264172948837978,0.0200445481468563,0.018796367899363453,0.017534019872754936,0.01627117602593331,0.015020565509195505,0.013793786996285418,0.012601163256435566,0.011451639087081689,0.010352722126269143,0.009310464611600455,0.008329482902302288,0.007413010570403777,0.00656298011874068,0.005780127904963406,0.005064116635432936,0.004413669822080135,0.003826712840319546,0.0033005156510667044,0.002831832814376045,0.0024170370840510547,0.002052243590247138,0.0017334223519044345,0.0014564975785964496,0.0012174328934667633,0.0010123022131807158,0.0008373465415733028,0.0006890173617257744,0.0005640076431939756,0.000459271718781018,0.0003720354345341237,0.0014105320277798539
48,24.0,1.0,0.003431193783812732,0.0010644407516654714,0.0013500998038127113,0.0016982879112451468,0.0021186432105439208,0.0026212316118432964,0.003216281349439045,0.003913845993181895,0.004723397525409415,0.005653355921186275,0.006710567125307768,0.007899747090719195,0.009222915227988841,0.01067884573779769,0.012262569338837417,0.01396496034277847,0.01577244439744241,0.017666860155218622,0.019625503419279045,0.021621374969193863,0.023623643493951685,0.025598323327060413,0.027509153672895748,0.029318652608524898,0.03098930633598196,0.03248484298214693,0.03377153167998237,0.03481944255038416,0.035603602136478285,0.036104982114027795,0.036311266656037566,0.03621735525110925,0.035825572314582166,0.03514557156566234,0.03419394066271164,0.03299352870335781,0.03157253465318466,0.029963407461613856,0.028201617695678416,0.026324365426258267,0.024369289645022718,0.022373240838541086,0.020371170989093246,0.018395184965019795,0.016473784945342684,0.01463132622108354,0.012887689449975204,0.011258162139226924,0.009753511555619432,0.00838022296366192,0.00714087138444075,0.006034592027840513,0.005057614042979552,0.004203823945272522,0.003465328577825333,0.002832992243361643,0.002296928175817836,0.0018469303112662594,0.001472836933186894,0.0011648228631684354,0.0009136212015284917,0.0007106790518088824,0.0005482541411870878,0.00041946080726873447,0.00031827455264177296,0.00023950440440390075,0.00017874181009192025,0.00013229391161617698,9.710791329153867e-05,7.06920284413437e-05,5.103725662836123e-05,3.654308908618287e-05,2.5949216340248604e-05,1.827444902036124e-05,4.003499056526305e-05
49,24.0,0.0,0.0273058305623626,0.004389048151189654,0.0049563821323397594,0.005573093802540931,0.006239719343702252,0.006956181292487332,0.007721716652514275,0.008534812081963605,0.009393148720881178,0.010293559206266512,0.011231999313467689,0.012203536453869734,0.013202356949600036,0.014221793598568233,0.015254374544788785,0.01629189389149205,0.01732550385445203,0.018345827570767526,0.019343090978015065,0.020307271486765144,0.021228260513843855,0.022096036352557524,0.02290084335630249,0.023633373027971638,0.024284942359892536,0.024847664673263437,0.02531460827176929,0.02567993845422406,0.025939038821597593,0.026088608353564413,0.026126731400942904,0.026052918519319457,0.02586811692703117,0.025574690275112943,0.02517636833323178,0.02467816808889145,0.02408628859324191,0.023407982634294444,0.022651408949937446,0.021825469186909308,0.020939634152100428,0.020003764080337882,0.019027927656338095,0.018022224382921115,0.01699661459443469,0.015960760990938683,0.014923885036943196,0.013894640953742377,0.012881009364132612,0.011890211950684515,0.010928647791441426,0.01000185136570575,0.009114471600433549,0.008270270773985677,0.007472141623576789,0.006722140626115314,0.006021535144954293,0.005370861958506112,0.004769994607680128,0.004218217010981462,0.003714300889169908,0.0032565847036367668,0.0028430520306754747,0.002471407553370053,0.002139149139719465,0.0018436347761727756,0.0015821434275336,0.0013519291861853189,0.0011502683466775299,0.0009744992887072979,0.0008220552672935089,0.00069049039025737,0.0005774992086611253,0.0004809304558114347,0.002118651988240239
50,25.0,1.0,0.01769530350328148,0.0036901706434243828,0.004320865191603816,0.005028742921225165,0.005817181335668022,0.006688522929714925,0.007643852341557497,0.008682780226777466,0.009803243245987435,0.011001330198935705,0.012271144553671343,0.013604713338381813,0.014991951536446946,0.016420689731300786,0.01787677079962524,0.019344218998571583,0.02080548192173859,0.02224174263131684,0.023633295962040224,0.024959979710796498,0.02620164836066663,0.027338674327102908,0.028352459631974358,0.029225939558460146,0.0299440593297311,0.03049420525435198,0.03086657310571217,0.03105445870993495,0.03105445870993495,0.03086657310571217,0.03049420525435198,0.0299440593297311,0.0292259395584602,0.028352459631974303,0.027338674327102908,0.02620164836066663,0.024959979710796554,0.023633295962040224,0.02224174263131684,0.020805481921738478,0.01934421899857164,0.01787677079962524,0.01642068973130073,0.014991951536446946,0.013604713338381869,0.012271144553671398,0.011001330198935677,0.009803243245987359,0.008682780226777487,0.007643852341557511,0.006688522929714891,0.005817181335668109,0.005028742921225127,0.0043208651916037955,0.003690170643424362,0.003132467922944193,0.0026429641073303367,0.0022164622956477587,0.0018475401292735727,0.0015307062732451415,0.0012605332134907332,0.0010317659081962027,0.0008394068389486753,0.000678778818624437,0.0005455675222419964,0.00043584612028835235,0.00034608462701013476,0.0002731466513820058,0.00021427618270652982,0.00016707688471040427,0.00012948613993535307,9.974580678584477e-05,7.637134823834657e-05,5.812068373090007e-05,0.0001689560285506042
51,25.0,0.0,0.039635056554985476,0.005704944439529472,0.006347605098877926,0.00703459221097677,0.007764947052855201,0.00853706554939887,0.009348658137947205,0.010196719838949764,0.011077512292225256,0.011986559341323422,0.012918657502187514,0.013867902339515847,0.0148277314006795,0.015790983931526004,0.016749977132491545,0.017696598221328852,0.01862241106670942,0.019518775662792587,0.02037697824718676,0.02118836944229241,0.021944507440649852,0.022637302974962803,0.02325916262671579,0.023803126944466013,0.0242629998708756,0.02463346611905154,0.024910193392020996,0.025089916697871806,0.0251705024665832,0.025150990708185272,0.0250316140475626,0.02481379310820886,0.0245001083730072,0.024094249301328308,0.023600942105230227,0.023025858161394908,0.022375505539815266,0.021657106548355842,0.020878464510987182,0.020047823207713034,0.019173722501481194,0.018264853661608127,0.017329917768911463,0.016377490363235103,0.01541589518135178,0.014453089447290846,0.013496562734855,0.012553250941902405,0.011629466416514855,0.010730844774977877,0.009862308467724845,0.009028046697699743,0.008231510889056493,0.007475424553371024,0.006761806113110946,0.006092003022624581,0.005466735376952969,0.004886147117227901,0.0043498629246406795,0.003857048937263796,0.003406475517984231,0.0029965804389470163,0.0026255310188988412,0.0022912839452085,0.001991641722730253,0.0017243049082735773,0.0014869195042559458,0.0012771190912047592,0.0010925614704033748,0.0009309597606966813,0.0007901080441219399,0.0006679017816909605,0.0005623533225632693,0.0004716029072533434,0.002168989065199578
52,26.0,1.0,0.0022451359510294528,0.0007913647929594873,0.0010343853801986491,0.0013392063890401255,0.0017174027046092232,0.0021815052588124483,0.0027447315760107237,0.0034206054722329352,0.004222460424070823,0.005162828323573312,0.006252724236344799,0.007500847964187384,0.008912734027181936,0.01048989225167666,0.012228990441589177,0.014121137496958008,0.016151328726755343,0.018298114036740365,0.020533543498619078,0.022823433274068106,0.025127978228045966,0.027402716620160417,0.029599828345831303,0.0316697231027222,0.03356285068925058,0.03523164462753248,0.03663249456049733,0.03772763417438024,0.03848683095545896,0.038888772390701265,0.03892205993711623,0.038585746067751114,0.037889379081620156,0.03685255272015353,0.035503990238220595,0.03388022268183355,0.03202394623282245,0.029982161607560398,0.027804208356293936,0.025539808023606447,0.02323722284384111,0.020941622050109965,0.018693727658278703,0.016528787820862756,0.0144759007545604,0.012557687973173137,0.010790293965719067,0.009183671972520013,0.007742103028677505,0.006464888312998962,0.005347152895490259,0.004380701624112526,0.0035548742274514877,0.0028573556529524202,0.002274908082290472,0.0017940019054262235,0.0014013332868748618,0.0010842251265346103,0.0008309157431355407,0.0006307452619832565,0.0004742534456887437,0.00035320470553956707,0.00026055652502865456,0.0001903868341213144,0.00013779433264304863,9.878369874194437e-05,7.014531887017394e-05,4.93368691268925e-05,3.437193320254828e-05,2.371896923436534e-05,1.6212393749936993e-05,1.0976350113045541e-05,7.360854542892703e-06,4.889427322352091e-06,8.967286864058899e-06
53,26.0,0.0,0.015290473320952213,0.0030172040429530308,0.0035102928132867348,0.00406259016249606,0.004677175691998707,0.005356552417375739,0.006102503514875492,0.006915948033247993,0.007796800258100478,0.008743837938017994,0.009754584944377198,0.010825214100345606,0.011950475845017072,0.013123658070561817,0.014336581869403953,0.015579637053867168,0.01684186017643652,0.01811105641438915,0.01937396513309464,0.020616467267064065,0.02182383092798701,0.022980989944467678,0.024072848443431438,0.025084603182731424,0.026002074217759297,0.026812033701321125,0.027502522230439197,0.028063142202316427,0.028485318139101212,0.028762514878783563,0.0288904058754596,0.02886698555195677,0.028692621627314563,0.02837004551106992,0.0279042811150233,0.027302514675480172,0.026573910300042636,0.025729377855012836,0.024781301406914924,0.023743237656168925,0.022629594604906433,0.0214553010593882,0.020235477479255137,0.018985118172436533,0.017718793938307886,0.016450383042384553,0.015192836936518517,0.013957985500781978,0.012756384861962067,0.011597209122445662,0.010488185689815577,0.00943557239953341,0.008444173325700022,0.007517389118441353,0.006657296915720701,0.005864754361585844,0.005139522016787246,0.004480398453380552,0.003885362553992633,0.003351717952805977,0.0028762351180616763,0.002455287241962867,0.0020849768306995253,0.001761250635069822,0.0014800012953620767,0.0012371547631144786,0.0010287431837678884,0.0008509634615937456,0.000700222171624687,0.0005731678287872466,0.0004667117734402648,0.00037803909082190224,0.0003046110585694928,0.00024416062282994755,0.0008835789075004596
